Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
11710000,0.9951241,3.494759,25.430372,4999.0,217.3333298645448,173.86666884676865,1160.8229607343674,1.0
11720000,1.0425577,3.5565536,25.342207,4999.0,215.99999326467514,172.79999855160713,1072.5506522655487,1.0
11730000,1.0662955,3.511405,25.449394,4999.0,215.9999950203346,172.80000210786238,1146.5106065273285,1.0
11740000,1.0655957,3.4428031,25.23021,4999.0,215.24999584123725,172.19999905419536,1155.2163224816322,1.0
11750000,1.054659,3.4513543,25.089699,4999.0,215.66666361511065,172.53333490745476,1093.7438977559407,1.0
11760000,1.066339,3.4007678,24.922464,4999.0,216.33332897951672,173.0666671890455,1162.54349899292,1.0
11770000,1.09802,3.4707823,25.005342,None,None,None,None,1.0
11780000,1.0886877,3.4705803,24.872742,4999.0,216.00000002712477,172.80000163102522,1162.0115748643875,1.0
11790000,1.0074645,3.3880172,24.39054,3146.0,132.07067601613818,105.65654404184315,701.1963418625295,1.0
11800000,1.0052003,3.3652449,24.245226,1890.0,76.99694734778313,61.59755997668253,405.6482632793486,1.0
11810000,0.9787872,3.3726373,24.118395,1874.6,77.82503939121962,62.260032603703436,410.4977480649948,1.0
11820000,0.9943047,3.4528744,24.312864,4999.0,214.49999692768324,171.60000203037634,1168.641349554062,1.0
11830000,0.97646123,3.3215847,23.829508,3946.777777777778,170.71050776948687,136.56840913158118,880.104778730207,1.0
11840000,1.0414673,3.4437492,23.955881,2808.5,119.68819738924503,95.750558629632,579.8496156930923,1.0
11850000,1.0880835,3.495814,24.720158,4999.0,217.49999305338133,173.9999998905696,1155.055870771408,1.0
11860000,1.1227349,3.4388196,24.884418,4999.0,219.99999690055847,176.00000104308128,1217.9454545974731,1.0
11870000,1.1174394,3.3189807,25.065643,4999.0,216.24999733269215,173.00000289082527,1074.4994859695435,1.0
11880000,1.1110408,3.287252,24.673279,4999.0,217.49999666080112,174.0000012118835,1104.8281772732735,1.0
11890000,1.1086812,3.3596742,24.780907,None,None,None,None,1.0
11900000,1.1036288,3.4376652,24.79031,None,None,None,None,1.0
11910000,1.0237807,3.4749424,24.55087,4999.0,213.9999983283924,171.1999999382533,1141.8041048049927,1.0
11920000,1.0055397,3.5044084,24.547876,4999.0,215.9999954327941,172.79999816790223,1192.5077310800552,1.0
11930000,0.98706514,3.4620686,24.181503,4616.166666666667,197.07663083031852,157.66130804185136,1097.289759973685,1.0
11940000,0.9788287,3.5447605,24.22554,3533.6666666666665,150.12646355355778,120.10117430767666,803.9766044616699,1.0
11950000,0.95203626,3.5335367,23.941933,4375.857142857143,187.5532254692932,150.04258237559614,973.6249759026936,1.0
11960000,1.0424709,3.5998883,24.155256,4999.0,216.9999945895397,173.59999998402782,1097.6310784816742,1.0
11970000,1.0977035,3.6134362,24.661894,4999.0,215.99999543756712,172.80000008130446,1081.2458975315094,1.0
11980000,1.1068746,3.5361977,24.729534,4999.0,212.49999931186903,170.00000448012725,1225.6166772842407,1.0
11990000,1.0929796,3.483663,24.639095,4999.0,216.24999579653377,173.00000222516246,1108.2838165163994,1.0
12000000,1.0606164,3.4103484,24.242924,4999.0,216.2499968992197,173.0000010628719,1107.3424019813538,1.0
12010000,1.0417964,3.534713,24.356598,None,None,None,None,1.0
12020000,1.0220401,3.6288686,24.385727,None,None,None,None,1.0
12030000,0.99909174,3.620274,24.141981,4999.0,215.99999710917473,172.8000022470951,1138.9793117046356,1.0
12040000,1.0024707,3.5464976,23.990932,4999.0,214.99999451637268,172.00000420212746,1146.566909313202,1.0
12050000,1.0111918,3.472676,23.916294,4999.0,215.99999646708602,172.8000015814323,1161.469670444727,1.0
